,features,Importance
232,location_2:Smart_Speaker_Q12_feat1,8.840000000000002
304,location_3:Smart_Speaker_Q5_feat4,8.840000000000002
303,location_3:Smart_Speaker_Q5_feat3,8.840000000000002
284,location_3:Smart_Speaker_Q3_feat4,8.840000000000002
282,location_3:Smart_Speaker_Q2_feat5,8.840000000000002
277,location_3:Smart_Speaker_Q2_feat2,8.840000000000002
236,location_2:Smart_Speaker_Q13_feat2,8.840000000000002
235,location_2:Smart_Speaker_Q13_feat1,8.840000000000002
234,location_2:Smart_Speaker_Q12_feat3,8.840000000000002
233,location_2:Smart_Speaker_Q12_feat2,8.840000000000002
539,Relationship_2:Smart_Speaker_Q8_feat3,8.840000000000002
538,Relationship_2:Smart_Speaker_Q6_feat4,8.840000000000002
231,location_2:Smart_Speaker_Q11_feat2,8.840000000000002
230,location_2:Smart_Speaker_Q11_feat1,8.840000000000002
229,location_2:Smart_Speaker_Q10_feat3,8.840000000000002
228,location_2:Smart_Speaker_Q10_feat1,8.840000000000002
227,location_2:Smart_Speaker_Q9_feat3,8.840000000000002
595,Relationship_2:Smart_Speaker_Q13_feat2,8.840000000000002
550,Relationship_2:Smart_Speaker_Q11_feat5,8.840000000000002
594,Relationship_2:Smart_Speaker_Q11_feat2,8.840000000000002
226,location_2:Smart_Speaker_Q9_feat2,8.840000000000002
305,location_3:Smart_Speaker_Q6_feat2,8.840000000000002
537,Relationship_2:Smart_Speaker_Q2_feat3,8.840000000000002
607,Relationship_3:Smart_Speaker_Q13_feat2,8.840000000000002
308,location_3:Smart_Speaker_Q7_feat5,8.840000000000002
605,Relationship_3:Smart_Speaker_Q11_feat5,8.840000000000002
390,Relationship_1:Smart_Speaker_Q7_feat1,8.840000000000002
391,Relationship_1:Smart_Speaker_Q9_feat2,8.840000000000002
392,Relationship_1:Smart_Speaker_Q9_feat3,8.840000000000002
393,Relationship_1:Smart_Speaker_Q11_feat2,8.840000000000002
394,Relationship_1:Smart_Speaker_Q12_feat1,8.840000000000002
395,Relationship_1:Smart_Speaker_Q12_feat2,8.840000000000002
604,Relationship_3:Smart_Speaker_Q10_feat3,8.840000000000002
603,Relationship_3:Smart_Speaker_Q9_feat6,8.840000000000002
602,Relationship_3:Smart_Speaker_Q9_feat1,8.840000000000002
601,Relationship_3:Smart_Speaker_Q5_feat6,8.840000000000002
523,Relationship_2:Smart_Speaker_Q9_feat2,8.840000000000002
600,Relationship_3:Smart_Speaker_Q2_feat3,8.840000000000002
599,Relationship_3:Smart_Speaker_Q2_feat1,8.840000000000002
598,Relationship_3:Smart_Speaker_Q1_feat7,8.840000000000002
597,Relationship_3:Smart_Speaker_Q1_feat4,8.840000000000002
331,location_3:Smart_Speaker_Q11_feat2,8.840000000000002
321,location_3:Smart_Speaker_Q9_feat4,8.840000000000002
320,location_3:Smart_Speaker_Q8_feat2,8.840000000000002
596,Relationship_3:Smart_Speaker_Q1_feat3,8.840000000000002
315,location_3:Smart_Speaker_Q8_feat5,8.840000000000002
606,Relationship_3:Smart_Speaker_Q12_feat3,8.840000000000002
336,location_3:Smart_Speaker_Q11_feat3,8.840000000000002
56,location_1:Smart_Speaker_Q3_feat6,8.840000000000002
195,location_2:Smart_Speaker_Q2_feat1,8.840000000000002
120,location_1:Smart_Speaker_Q13_feat2,8.840000000000002
208,location_2:Smart_Speaker_Q7_feat1,8.840000000000002
207,location_2:Smart_Speaker_Q6_feat1,8.840000000000002
206,location_2:Smart_Speaker_Q5_feat4,8.840000000000002
205,location_2:Smart_Speaker_Q5_feat2,8.840000000000002
204,location_2:Smart_Speaker_Q5_feat1,8.840000000000002
203,location_2:Smart_Speaker_Q4_feat1,8.840000000000002
119,location_1:Smart_Speaker_Q12_feat1,8.840000000000002
198,location_2:Smart_Speaker_Q3_feat2,8.840000000000002
197,location_2:Smart_Speaker_Q2_feat3,8.840000000000002
196,location_2:Smart_Speaker_Q2_feat2,8.840000000000002
55,location_1:Smart_Speaker_Q1_feat7,8.840000000000002
199,location_2:Smart_Speaker_Q3_feat3,8.840000000000002
194,location_2:Smart_Speaker_Q1_feat4,8.840000000000002
211,location_2:Smart_Speaker_Q8_feat2,8.840000000000002
57,location_1:Smart_Speaker_Q6_feat4,8.840000000000002
180,location_2:Smart_Speaker_Q1_feat3,8.840000000000002
193,location_2:Smart_Speaker_Q1_feat2,8.840000000000002
181,location_2:Smart_Speaker_Q1_feat5,8.840000000000002
182,location_2:Smart_Speaker_Q3_feat1,8.840000000000002
215,location_2:Smart_Speaker_Q9_feat1,8.840000000000002
210,location_2:Smart_Speaker_Q7_feat3,8.840000000000002
209,location_2:Smart_Speaker_Q7_feat2,8.840000000000002
118,location_1:Smart_Speaker_Q9_feat6,8.840000000000002
285,location_3:Q13_feat1,8.823529411764707
237,location_3:Q3_feat2,8.675556249024808
278,location_3:Q11_feat1,8.675556249024808
121,location_2:Q12_feat5,8.597285067873305
238,location_3:Q6_feat1,8.322404929238473
396,Relationship_1:Q3_feat4,8.08357968828557
122,location_2:Q9_feat3,8.056800056561087
608,Relationship_3:Q3_feat4,7.937309200603318
123,location_2:Q13_feat4,7.918552036199096
124,location_2:Q11_feat2,7.751138869415591
609,Relationship_3:Q6_feat2,7.716199095022623
239,location_3:Q2_feat1,7.466063348416291
125,location_2:Q10_feat3,7.4240323418144065
126,location_2:Q3_feat3,7.1547582290834875
127,location_2:Q5_feat1,7.138482832046849
397,Relationship_1:Q5_feat3,6.63122868082144
58,location_1:Q10_feat4,6.63122868082144
128,location_2:Q4_feat1,6.587868540128602
129,location_2:Q7_feat5,6.508604826546005
398,Relationship_2:Q7_feat2,6.3348416289592775
240,location_3:Q7_feat3,6.3348416289592775
241,location_3:Q3_feat1,6.319697547035009
242,location_3:Q8_feat2,6.2941446038317155
130,location_2:Q11_feat1,6.173540106951872
243,location_3:Q7_feat1,6.108597285067873
244,location_3:Q1_feat5,6.098180261709675
279,location_3:Q10_feat1,5.882352941176471
245,location_3:Q8_feat3,5.882352941176471
280,location_3:Q10_feat2,5.653977786918966
399,Relationship_2:Q13_feat1,5.435296779345224
247,location_3:Q13_feat2,5.435296779345224
246,location_3:Q12_feat5,5.435296779345224
131,location_2:Q10_feat2,5.230260719672485
132,location_2:Q2_feat5,5.214976004387768
400,Relationship_2:Q7_feat1,5.214976004387768
401,Relationship_2:Q9_feat1,5.214976004387768
133,location_2:Q3_feat2,5.151075113122174
