,Q1_feat1,Q1_feat2,Q1_feat3,Q1_feat4,Q1_feat5,Q1_feat7,Q2_feat1,Q2_feat2,Q2_feat3,Q2_feat5,Q3_feat1,Q3_feat2,Q3_feat3,Q3_feat4,Q3_feat6,Q4_feat1,Q4_feat3,Q5_feat1,Q5_feat2,Q5_feat3,Q5_feat4,Q5_feat6,Q6_feat1,Q6_feat2,Q6_feat3,Q6_feat4,Q7_feat1,Q7_feat2,Q7_feat3,Q7_feat5,Q8_feat1,Q8_feat2,Q8_feat3,Q8_feat5,Q9_feat1,Q9_feat2,Q9_feat3,Q9_feat4,Q9_feat6,Q10_feat1,Q10_feat2,Q10_feat3,Q10_feat4,Q10_feat6,Q10_feat7,Q11_feat1,Q11_feat2,Q11_feat3,Q11_feat5,Q12_feat1,Q12_feat2,Q12_feat3,Q12_feat5,Q13_feat1,Q13_feat2,Q13_feat4,Desktop Computer_Q1_feat1,Desktop Computer_Q1_feat2,Desktop Computer_Q1_feat3,Desktop Computer_Q1_feat4,Desktop Computer_Q1_feat5,Desktop Computer_Q1_feat7,Desktop Computer_Q2_feat1,Desktop Computer_Q2_feat2,Desktop Computer_Q2_feat3,Desktop Computer_Q2_feat5,Desktop Computer_Q3_feat1,Desktop Computer_Q3_feat2,Desktop Computer_Q3_feat3,Desktop Computer_Q3_feat4,Desktop Computer_Q3_feat6,Desktop Computer_Q4_feat1,Desktop Computer_Q4_feat3,Desktop Computer_Q5_feat1,Desktop Computer_Q5_feat2,Desktop Computer_Q5_feat3,Desktop Computer_Q5_feat4,Desktop Computer_Q5_feat6,Desktop Computer_Q6_feat1,Desktop Computer_Q6_feat2,Desktop Computer_Q6_feat3,Desktop Computer_Q6_feat4,Desktop Computer_Q7_feat1,Desktop Computer_Q7_feat2,Desktop Computer_Q7_feat3,Desktop Computer_Q7_feat5,Desktop Computer_Q8_feat1,Desktop Computer_Q8_feat2,Desktop Computer_Q8_feat3,Desktop Computer_Q8_feat5,Desktop Computer_Q9_feat1,Desktop Computer_Q9_feat2,Desktop Computer_Q9_feat3,Desktop Computer_Q9_feat4,Desktop Computer_Q9_feat6,Desktop Computer_Q10_feat1,Desktop Computer_Q10_feat2,Desktop Computer_Q10_feat3,Desktop Computer_Q10_feat4,Desktop Computer_Q10_feat6,Desktop Computer_Q10_feat7,Desktop Computer_Q11_feat1,Desktop Computer_Q11_feat2,Desktop Computer_Q11_feat3,Desktop Computer_Q11_feat5,Desktop Computer_Q12_feat1,Desktop Computer_Q12_feat2,Desktop Computer_Q12_feat3,Desktop Computer_Q12_feat5,Desktop Computer_Q13_feat1,Desktop Computer_Q13_feat2,Desktop Computer_Q13_feat4
Desktop Computer_Q1_feat7,0.07975586,0.02785504,0.159480231,0.13875433,0.066414964,-0.011761857,0.089438303,0.189909383,0.109985336,-0.056840342,0.058265862,0.052270837,0.046661055,0.113667302,-0.013880129,0.039680114,-0.039680114,0.034443687,0.136828567,0.154250642,0.227343092,-0.010143358,0.065338547,0.112412686,0.07975586,-0.022529872,0.091092894,0.085509344,0.087832575,-0.05874735,0.129693312,0.054980945,0.091939485,-0.040894004,0.074541474,0.080443121,0.036860489,0.133153538,-0.019086611,0.103285002,0.069762478,0.041706361,0.121847821,-0.020107774,-0.01576025,0.0487821,0.032823834,0.13875433,-0.022529872,0.059720284,0.114950772,0.096382662,-0.047082092,0.070338969,0.070338969,-0.050075439,-0.009240266,-0.013205996,-0.004098361,-0.01692183,-0.00824758,1,-0.011761857,-0.005807871,-0.00824758,0.282093075,-0.012501736,-0.013880129,-0.016348835,-0.007127841,0.705656304,-0.011761857,0.242193697,-0.018027206,-0.00824758,-0.007127841,-0.005807871,0.574979211,-0.013205996,-0.010143358,-0.011761857,0.373288444,-0.013880129,-0.011761857,-0.011761857,0.327823312,-0.009240266,-0.013205996,-0.00824758,0.282093075,-0.013205996,-0.013880129,-0.017480833,-0.005807871,0.705656304,-0.00824758,-0.010143358,-0.016348835,-0.00824758,-0.004098361,0.574979211,-0.015154191,-0.016348835,-0.005807871,0.443532763,-0.011761857,-0.011761857,-0.015154191,0.373288444,-0.018027206,-0.016348835,0.496916723
Desktop Computer_Q2_feat1,0.040708767,-0.108381532,-0.007320891,0.156721304,0.00675368,-0.033755274,0.062585159,0.089804373,0.104352968,-0.16312571,0.028811003,0.009375733,-0.059078932,0.003946125,-0.039834488,0.011304035,-0.011304035,-0.011232921,0.033700439,0.118348828,0.124310482,-0.029110355,0.095632472,0.002179814,-0.05338225,0.008680979,0.114972034,0.006056913,-0.037416657,-0.076396249,0.140758089,0.064860563,-0.029983693,-0.117361424,0.074532752,-0.004809649,-0.000433548,0.029284324,-0.054776535,0.039982791,0.061907305,-0.030947967,-0.040751661,0.022623831,-0.045230235,0.044722036,-0.075499249,0.035976903,0.008680979,0.033263353,0.005733494,-0.072202809,0.009230621,0.063459529,0.017324263,-0.096386922,0.623186539,0.310304592,0.348445024,0.323253098,0.338772223,-0.011761857,1,0.238560305,0.157551274,-0.041694952,0.696643756,0.403776851,0.336255764,0.188366989,-0.016667969,0.483122363,0.323253098,0.564427074,0.519993173,0.397190123,0.238560305,-0.020456144,0.542440852,0.41664195,0.224683544,0.244192918,0.514679685,0.224683544,0.224683544,0.208295486,0.623186539,0.426372722,0.338772223,0.171123034,0.542440852,0.403776851,0.492090271,0.493788579,-0.016667969,0.701214122,0.268057848,0.432049557,0.338772223,-0.011761857,-0.020456144,0.571236388,0.336255764,0.238560305,0.135907703,0.612341772,0.353902954,0.263872738,0.106342077,0.652450392,0.432049557,-0.023669675
Desktop Computer_Q2_feat2,0.020101524,-0.084514733,0.226002701,0.07738719,0.00333489,-0.016667969,0.030903837,0.269124476,0.051528304,-0.080549612,-0.008554523,0.074074074,-0.029172502,0.054992455,-0.019669815,0.056231502,-0.056231502,-0.05990423,0.075728116,0.218591743,0.148312915,-0.014374361,0.001851852,0.053818351,0.113023663,-0.031927543,0.129089606,0.026628076,0.029172502,-0.083252072,0.069504737,0.077914623,0.033559372,-0.057951731,0.013859813,0.020899559,0.052235754,0.072538378,-0.027048028,0.045067895,0.098861836,-0.04007665,0.062504044,0.130170973,-0.022334174,0.069130113,-0.065212665,0.07738719,-0.031927543,0.084630838,0.162899093,0.038163692,-0.066720997,0.008554523,0.099678793,-0.07096293,0.307722396,0.439790448,0.705656304,0.159618688,0.346251525,-0.005807871,0.238560305,1,0.346251525,-0.020588491,0.223424331,0.41843061,0.166039256,0.402356902,-0.008230453,0.493788579,-0.023980272,0.148312915,0.346251525,0.402356902,1,-0.01010101,0.439790448,0.279102168,0.238560305,-0.015558668,0.41843061,0.238560305,0.238560305,-0.017716467,0.307722396,0.439790448,0.346251525,-0.020588491,0.21053798,0.41843061,0.153734888,0.495884774,-0.008230453,0.346251525,0.279102168,0.35524678,0.346251525,-0.005807871,-0.01010101,0.383251777,0.166039256,0.495884774,-0.01309457,0.238560305,0.238560305,0.383251777,-0.015558668,0.148312915,0.35524678,-0.011687815
Desktop Computer_Q2_feat3,0.028545562,-0.031980524,0.041448355,0.109895192,0.004735776,-0.023669675,-0.024164854,0.062972095,0.147254662,-0.049514332,-0.012148018,0.105190337,0.026237088,0.002767079,-0.027932505,-0.063999545,0.063999545,0.069314807,0.023631223,0.037502348,0.087168266,-0.020412592,0.002629758,0.076425802,0.028545562,-0.045339331,-0.022076191,-0.029319334,-0.026237088,0.075737078,0.017554304,0.045481143,-0.021024989,-0.011301141,0.084844939,0.029678827,0.074178403,0.020534582,-0.03841008,-0.007926549,-0.053570129,0.013509326,0.01053627,0.184851834,-0.03171608,0.031359723,0.066055,0.025227513,-0.045339331,-0.008960914,0.004020407,0.054195096,-0.027267724,0.012148018,0.076849418,-0.034403445,0.436987202,0.461755797,0.496916723,0.226669637,0.491701245,-0.00824758,0.157551274,0.346251525,1,-0.029237089,0.317278088,0.127600762,0.370131211,0.278515323,-0.011687815,0.519993173,0.096307991,0.334061041,0.237551867,0.278515323,0.346251525,0.278515323,0.461755797,0.396344489,0.157551274,-0.02209439,0.127600762,0.338772223,0.338772223,0.146059737,0.209196001,0.461755797,0.237551867,0.119993888,0.13620135,0.127600762,0.471807062,0.346251525,-0.011687815,0.237551867,0.396344489,0.23578729,0.491701245,-0.00824758,0.278515323,0.113188713,0.504475132,0.346251525,-0.0185952,0.338772223,0.157551274,0.400559022,0.171231523,0.210614653,0.370131211,0.237551867
Desktop Computer_Q2_feat5,0.011543182,-0.056334801,-0.036394716,0.243299203,0.008342233,-0.041694952,-0.082524971,-0.014025319,-0.001597911,0.141326349,0.016592098,0.069486158,0.085948407,0.093333915,-0.049204076,-0.239437722,0.239437722,0.076775273,-0.056910642,0.066061686,0.08106489,-0.035957487,-0.108861648,-0.04128552,0.089024811,0.101312518,0.121914622,0.066610178,0.072975063,-0.018439262,0.078570415,0.003591973,0.083948826,0.063465316,0.149457299,0.168722729,0.086933377,0.084599877,-0.067660687,-0.056196326,0.019523925,0.106496448,-0.027371319,-0.071280637,-0.055868973,0.016011953,0.023195583,0.044439137,0.040919411,0.060044754,0.051572117,0.054432676,-0.008409825,0.09738166,0.135372912,-0.099573204,-0.032756089,0.335502636,-0.014528399,0.78201401,0.119993888,0.282093075,-0.041694952,-0.020588491,-0.029237089,1,0.1567536,0.498750402,0.65199895,0.318653695,0.399759873,0.064714041,0.78201401,0.588460096,0.119993888,0.146693001,-0.020588491,0.318653695,0.144344157,0.208753191,0.596759007,0.528663787,0.407424656,0.490350014,0.490350014,0.558896343,0.100997941,0.239923397,0.269224866,0.737124464,0.431081875,0.498750402,0.53341355,-0.020588491,0.399759873,-0.029237089,0.33110853,0.573115127,0.119993888,0.282093075,0.318653695,0.452492216,0.573115127,0.189585691,0.502260033,0.171123034,0.490350014,0.536861009,0.528663787,0.588460096,0.494231303,0.418455843
Desktop Computer_Q3_feat1,0.109942755,-0.092958275,-0.015626866,0.081019969,-0.057959901,-0.035878648,0.089444592,0.077533122,0.085963444,-0.129683581,0.046969159,0.0265747,-0.085587654,0.042254253,-0.042340274,0.07258514,-0.07258514,0.053064565,0.021688336,0.102811139,0.194503842,-0.03094154,0.025688877,0.090617887,-0.023403656,0.000565643,0.185624469,0.079931779,0.040002925,-0.135647705,0.231614831,0.079915565,0.049103124,-0.12474404,0.051783853,0.067253832,0.012083728,0.072798482,-0.058222251,0.0243269,0.082135308,-0.109988031,-0.049902486,0.090456926,-0.048075441,0.058787585,-0.006762363,0.023980048,-0.068725655,0.095169866,0.095423078,0.058609429,-0.098159114,0.083797249,0.083797249,-0.152751307,0.739118594,0.398362839,0.327823312,0.387499106,0.317278088,-0.012501736,0.696643756,0.223424331,0.317278088,0.1567536,1,0.48156716,0.312154719,0.372851096,-0.017716467,0.696643756,0.211851963,0.527163118,0.659714791,0.570148113,0.223424331,-0.021742937,0.617686201,0.811355943,0.452469621,-0.033490821,0.586348647,0.452469621,0.452469621,0.192561205,0.739118594,0.727347881,0.659714791,-0.044317772,0.398362839,0.48156716,0.544392194,0.464565129,-0.017716467,0.659714791,0.530590115,0.312154719,0.317278088,-0.012501736,0.17555408,0.728169376,0.493167515,0.464565129,-0.028186726,0.696643756,0.574556688,0.437770846,-0.033490821,0.610327937,0.402661117,-0.025158615
Desktop Computer_Q3_feat2,-0.012525082,-0.121166179,0.02699436,0.210853578,0.027693721,-0.039834488,-0.030256534,0.057141659,0.055143027,0.005995498,-0.00064646,0.136794622,-0.007605693,0.016181236,-0.047008547,-0.129715489,0.129715489,0.069412883,0.001257542,0.132704052,0.090038738,-0.034353033,-0.133575925,0.014031222,0.148982552,0.049584154,0.224712205,0.125263681,0.049014466,-0.119829791,0.141278077,0.146328592,0.101218705,-0.095051006,0.09294063,0.1106275,0.079255881,0.047176504,-0.064641608,-0.046352626,0.038435971,0.055057237,-0.018171473,0.000844215,-0.053376051,0.042554825,-0.034479346,0.003595297,0.049584154,0.044193482,0.111096155,0.027056545,0.005730953,0.040242151,0.119433533,-0.088360806,0.108108217,0.552968899,0.295268198,0.740471686,0.28313403,-0.013880129,0.403776851,0.41843061,0.127600762,0.498750402,0.48156716,1,0.602352385,0.334305574,-0.019669815,0.403776851,0.50113717,0.618862148,0.438667298,0.513528475,0.41843061,-0.024140227,0.353737458,0.475737459,0.847388189,0.081127391,0.714452214,0.62558252,0.514679685,0.167222699,0.38691362,0.65258462,0.594200565,0.316098909,0.453353179,0.714452214,0.638888405,0.199380397,-0.019669815,0.28313403,0.348214836,0.766782841,0.28313403,-0.013880129,0.155082674,0.652131213,0.602352385,0.41843061,0.247510919,0.514679685,0.403776851,0.652131213,0.199438171,0.543315946,0.602352385,0.28313403
Desktop Computer_Q3_feat3,0.004270542,0.018044637,-0.053266681,0.240218413,0.094570678,-0.046919409,-0.110851315,-0.029843686,0.12546966,0.047587973,0.027221445,0.069504805,0.150368969,0.095074454,-0.055369439,-0.259934649,0.259934649,0.055792666,-0.075130137,0.086361213,0.058595458,-0.040463029,-0.079930525,-0.066254109,0.039146631,0.127599264,0.037667448,0.021726539,-0.007299465,0.073234366,0.045520819,0.081544039,0.076315142,-0.013019838,0.159573249,0.146186371,0.147040753,0.095200402,-0.076138699,-0.082247978,0.004882291,0.129146822,-0.051475639,-0.020660727,-0.062869461,0.053334113,0.047069241,0.061196326,0.0188625,-0.034829111,0.017982428,-0.021862678,0.097547797,0.109583766,0.109583766,-0.094508554,0.083550442,0.635674948,0.25068213,0.828319755,0.504475132,-0.016348835,0.336255764,0.166039256,0.370131211,0.65199895,0.312154719,0.602352385,1,0.435984684,-0.023168268,0.240461971,0.759410302,0.711135784,0.23578729,0.281178528,0.166039256,0.281178528,0.377541751,0.289985038,0.623637143,0.46716573,0.437921929,0.623637143,0.623637143,0.493167515,0.203961373,0.46358615,0.504475132,0.65199895,0.549630549,0.684567613,0.80124658,0.166039256,0.166039256,0.101443369,0.400134394,0.715942029,0.370131211,0.25068213,0.281178528,0.547166492,0.786956522,0.35524678,0.324372304,0.432049557,0.52784335,0.69907107,0.46716573,0.776389817,0.786956522,0.23578729
Desktop Computer_Q3_feat4,0.138710859,0.048445299,0.062659517,0.046193383,0.041231367,-0.020456144,0.077135123,0.085074473,0.191285762,-0.098856343,0.026779377,0.015151515,0.081152596,0.197689412,-0.024140227,-0.013869936,0.013869936,-0.029044475,0.044594959,0.268271685,0.253144792,-0.017641261,0.039393939,0.022897262,-0.01334355,0.079335106,0.079536085,0.071359035,0.074787686,-0.027671854,0.132054759,0.020534317,0.080757847,0.010685082,0.129642032,0.139906139,0.064107516,0.231579743,-0.033195307,0.096751261,0.121330435,0.072535423,0.031640373,0.094846421,-0.027410122,0.084841502,0.057086993,0.143756993,-0.039183803,0.103865119,0.199921615,0.087100866,-0.081884859,0.047776843,0.122333064,-0.087090869,0.246416,0.539742822,0.574979211,0.421221659,0.571374783,-0.007127841,0.188366989,0.402356902,0.278515323,0.318653695,0.372851096,0.334305574,0.435984684,1,-0.01010101,0.188366989,0.271004328,0.253144792,0.571374783,0.662534435,0.402356902,-0.012396694,0.539742822,0.46259306,0.397190123,-0.019094728,0.334305574,0.397190123,0.397190123,0.17555408,0.508902608,0.352172622,0.571374783,0.146693001,0.352172622,0.513528475,0.407751819,0.402356902,-0.01010101,0.278515323,0.70271022,0.435984684,0.278515323,-0.007127841,-0.012396694,0.470354454,0.435984684,0.402356902,-0.016070609,0.397190123,0.606013256,0.470354454,-0.019094728,0.395393586,0.435984684,-0.014344137
Desktop Computer_Q3_feat6,0.020101524,-0.084514733,0.094792602,0.196631602,0.00333489,-0.016667969,0.030903837,0.119271075,0.051528304,0.010814531,-0.008554523,0.074074074,0.066124337,0.054992455,-0.019669815,-0.045067895,0.045067895,0.048810854,0.075728116,0.090469789,0.148312915,-0.014374361,0.001851852,0.053818351,0.113023663,-0.031927543,0.129089606,0.121177043,0.124469341,-0.083252072,0.069504737,-0.013859813,0.033559372,0.04203541,0.105634249,0.113997595,0.052235754,0.072538378,-0.027048028,0.045067895,0.007804882,0.059102938,0.062504044,-0.028495138,-0.022334174,0.069130113,0.046515328,0.07738719,-0.031927543,0.084630838,0.05618712,0.136585844,-0.066720997,0.008554523,0.099678793,-0.07096293,-0.01309457,-0.018714487,-0.005807871,0.159618688,-0.011687815,0.705656304,-0.016667969,-0.008230453,-0.011687815,0.399759873,-0.017716467,-0.019669815,-0.023168268,-0.01010101,1,-0.016667969,0.343217648,0.148312915,-0.011687815,-0.01010101,-0.008230453,0.402356902,-0.018714487,-0.014374361,-0.016667969,0.528994698,-0.019669815,-0.016667969,-0.016667969,0.464565129,-0.01309457,-0.018714487,-0.011687815,0.399759873,-0.018714487,-0.019669815,0.153734888,-0.008230453,0.495884774,-0.011687815,-0.014374361,0.166039256,-0.011687815,-0.005807871,0.402356902,-0.021475315,0.166039256,-0.008230453,0.307722396,-0.016667969,-0.016667969,-0.021475315,0.528994698,0.148312915,-0.023168268,0.346251525
Desktop Computer_Q4_feat1,0.087754275,-0.171155706,0.059109412,0.035976903,-0.085171407,-0.033755274,0.014061855,0.165673585,-0.001293632,-0.070612286,0.028811003,0.103133058,-0.107326726,0.003946125,-0.039834488,0.062590862,-0.062590862,0.043808391,0.033700439,0.118348828,0.036287164,-0.029110355,0.003750293,0.108990677,0.040708767,-0.064658326,0.114972034,0.006056913,0.010831137,-0.076396249,0.140758089,0.111325001,-0.029983693,-0.117361424,-0.018396125,0.042324914,0.052676059,0.029284324,-0.054776535,-0.011304035,0.10800849,-0.131375145,-0.040751661,0.102954826,-0.045230235,0.044722036,-0.018932533,0.035976903,-0.064658326,0.125348342,0.113787809,0.027457406,-0.135120575,0.017324263,0.109594795,-0.096386922,0.623186539,0.426372722,0.348445024,0.230298862,0.338772223,-0.011761857,0.483122363,0.493788579,0.519993173,0.064714041,0.696643756,0.403776851,0.240461971,0.188366989,-0.016667969,1,-0.048563846,0.388380437,0.519993173,0.397190123,0.493788579,0.188366989,0.658508981,0.565226051,0.224683544,-0.031508764,0.514679685,0.353902954,0.483122363,0.086208419,0.46076026,0.774577111,0.338772223,-0.041694952,0.194236462,0.403776851,0.492090271,0.238560305,-0.016667969,0.519993173,0.41664195,0.336255764,0.519993173,-0.011761857,0.188366989,0.571236388,0.432049557,0.493788579,-0.026518576,0.353902954,0.483122363,0.366327288,0.106342077,0.388380437,0.336255764,0.157551274
Desktop Computer_Q4_feat3,-0.042958975,-0.065615486,-0.058319363,0.312333278,0.042779792,-0.048563846,-0.084485155,-0.034528095,0.11213448,0.031509252,-0.024924485,0.047211161,0.088538637,0.044314526,-0.057310034,-0.278883076,0.278883076,0.023433228,-0.080632586,0.076944794,0.115526232,-0.041881181,-0.060700064,-0.1121158,0.024725583,0.118002905,0.095175664,0.008714105,-0.019124346,0.022740328,0.03601674,-0.006957708,0.027320516,0.049643791,0.207503418,0.09479936,0.075785254,0.042131473,-0.078807217,-0.053156439,-0.043585628,0.136081258,-0.058629575,-0.083023523,-0.065072917,0.030072783,-0.02723831,0.008331251,0.065246132,-0.018385401,-0.030615741,-0.032187693,0.082506341,0.091299474,0.091299474,-0.104629458,0.078689283,0.446436436,-0.01692183,0.799399563,0.226669637,0.242193697,0.323253098,-0.023980272,0.096307991,0.78201401,0.211851963,0.50113717,0.759410302,0.271004328,0.343217648,-0.048563846,1,0.748723702,0.096307991,0.120786997,-0.023980272,0.271004328,0.279448761,0.171887349,0.50916157,0.64881113,0.421358998,0.416207334,0.323253098,0.650969822,0.195530946,0.195954924,0.226669637,0.858559528,0.61342411,0.50113717,0.642959766,0.159618688,0.343217648,0.096307991,0.278771614,0.690500848,0.096307991,0.242193697,0.271004328,0.453335627,0.621591395,-0.023980272,0.546055934,0.416207334,0.323253098,0.600737391,0.549647857,0.748723702,0.690500848,0.357031283
Desktop Computer_Q5_feat1,-0.001700456,-0.134043613,-0.067785405,0.281329271,-0.052267444,-0.051736154,-0.069345356,-0.043243749,0.087974387,0.002057779,-0.026552614,0.038320083,0.008048827,-0.01224566,-0.061053665,-0.209759868,0.209759868,0.039024096,-0.050238122,0.059877617,0.04062653,-0.044616962,-0.025546722,-0.014848731,0.030346601,0.000815644,0.134647427,0.017435361,-0.040914873,-0.007178009,0.097492164,-0.011368607,-0.029275365,0.027023914,0.169624788,0.09697842,0.053602323,0.02485358,-0.083955096,-0.034793615,-0.0385818,0.046630667,-0.071958193,0.020994953,-0.069323639,0.052319166,-0.048284,0.034578657,0.050773843,-0.01958638,-0.00961382,-0.017318319,0.055118863,0.120833633,0.089406627,-0.123552957,0.401929796,0.495364942,0.227343092,0.812043449,0.210614653,-0.018027206,0.564427074,0.148312915,0.334061041,0.588460096,0.527163118,0.618862148,0.711135784,0.253144792,0.148312915,0.388380437,0.748723702,1,0.210614653,0.253144792,0.148312915,-0.031352795,0.416300179,0.461455064,0.564427074,0.421221968,0.618862148,0.564427074,0.388380437,0.527163118,0.401929796,0.416300179,0.334061041,0.660945126,0.653494468,0.543315946,0.723436805,0.322172552,0.148312915,0.457507429,0.360240659,0.711135784,0.210614653,0.227343092,0.253144792,0.561463818,0.711135784,0.322172552,0.401929796,0.564427074,0.388380437,0.631255109,0.421221968,0.820117474,0.711135784,0.210614653
Desktop Computer_Q5_feat2,0.094523512,-0.031980524,0.041448355,0.109895192,0.004735776,-0.023669675,0.11193605,0.16937322,0.073173775,-0.114386051,0.052553382,0.105190337,-0.041426981,0.078093111,-0.027932505,0.079852643,-0.079852643,0.069314807,0.107539191,0.219444434,0.210614653,-0.020412592,0.06705884,0.076425802,-0.037432388,0.057513781,0.114852082,0.104946774,0.109091051,-0.118223732,0.179848815,0.110644183,0.047656642,-0.082295488,0.019681898,0.09578167,0.074178403,0.103009542,-0.03841008,0.063999545,0.140390682,0.013509326,0.01053627,0.072193378,-0.03171608,0.031359723,0.066055,0.025227513,-0.045339331,0.120181675,0.15555883,0.054195096,-0.094748455,0.012148018,0.141550818,-0.100772296,0.436987202,0.461755797,0.496916723,0.357031283,0.491701245,-0.00824758,0.519993173,0.346251525,0.237551867,0.119993888,0.659714791,0.438667298,0.23578729,0.571374783,-0.011687815,0.519993173,0.096307991,0.210614653,1,0.864234243,0.346251525,-0.014344137,0.624533021,0.60472303,0.338772223,-0.02209439,0.438667298,0.519993173,0.519993173,-0.025158615,0.664778403,0.624533021,0.491701245,-0.029237089,0.13620135,0.438667298,0.471807062,0.346251525,-0.011687815,0.491701245,0.60472303,0.370131211,0.491701245,-0.00824758,-0.014344137,0.544244176,0.370131211,0.346251525,-0.0185952,0.519993173,0.701214122,0.256873868,-0.02209439,0.457507429,0.370131211,-0.01659751
Desktop Computer_Q5_feat3,0.062683655,0.048445299,0.062659517,0.143756993,0.041231367,-0.020456144,0.155550498,0.085074473,0.105921442,-0.098856343,0.101335598,0.090909091,0.003182455,0.110890298,-0.024140227,0.069011389,-0.069011389,0.05990423,0.141283144,0.268271685,0.253144792,-0.017641261,0.039393939,0.109202327,-0.01334355,0.079335106,0.158428153,0.14871728,0.074787686,-0.102172998,0.225561741,0.095622492,0.080757847,-0.071122579,0.054553858,0.139906139,0.064107516,0.13654283,-0.033195307,0.096751261,0.121330435,0.072535423,0.031640373,0.094846421,-0.027410122,0.084841502,0.057086993,0.046193383,-0.039183803,0.103865119,0.199921615,0.087100866,-0.081884859,0.047776843,0.122333064,-0.087090869,0.246416,0.539742822,0.574979211,0.421221659,0.571374783,-0.007127841,0.397190123,0.402356902,0.278515323,0.146693001,0.570148113,0.513528475,0.281178528,0.662534435,-0.01010101,0.397190123,0.120786997,0.253144792,0.864234243,1,0.402356902,-0.012396694,0.539742822,0.70271022,0.397190123,-0.019094728,0.513528475,0.606013256,0.397190123,-0.021742937,0.771389216,0.539742822,0.571374783,-0.025267694,0.164602421,0.513528475,0.407751819,0.402356902,-0.01010101,0.571374783,0.70271022,0.435984684,0.278515323,-0.007127841,-0.012396694,0.470354454,0.435984684,0.402356902,-0.016070609,0.606013256,0.606013256,0.30478428,-0.019094728,0.395393586,0.435984684,-0.014344137
Desktop Computer_Q5_feat4,0.020101524,-0.084514733,0.226002701,0.07738719,0.00333489,-0.016667969,0.030903837,0.269124476,0.051528304,-0.080549612,-0.008554523,0.074074074,-0.029172502,0.054992455,-0.019669815,0.056231502,-0.056231502,-0.05990423,0.075728116,0.218591743,0.148312915,-0.014374361,0.001851852,0.053818351,0.113023663,-0.031927543,0.129089606,0.026628076,0.029172502,-0.083252072,0.069504737,0.077914623,0.033559372,-0.057951731,0.013859813,0.020899559,0.052235754,0.072538378,-0.027048028,0.045067895,0.098861836,-0.04007665,0.062504044,0.130170973,-0.022334174,0.069130113,-0.065212665,0.07738719,-0.031927543,0.084630838,0.162899093,0.038163692,-0.066720997,0.008554523,0.099678793,-0.07096293,0.307722396,0.439790448,0.705656304,0.159618688,0.346251525,-0.005807871,0.238560305,1,0.346251525,-0.020588491,0.223424331,0.41843061,0.166039256,0.402356902,-0.008230453,0.493788579,-0.023980272,0.148312915,0.346251525,0.402356902,1,-0.01010101,0.439790448,0.279102168,0.238560305,-0.015558668,0.41843061,0.238560305,0.238560305,-0.017716467,0.307722396,0.439790448,0.346251525,-0.020588491,0.21053798,0.41843061,0.153734888,0.495884774,-0.008230453,0.346251525,0.279102168,0.35524678,0.346251525,-0.005807871,-0.01010101,0.383251777,0.166039256,0.495884774,-0.01309457,0.238560305,0.238560305,0.383251777,-0.015558668,0.148312915,0.35524678,-0.011687815
Desktop Computer_Q5_feat6,-0.01334355,0.048445299,0.062659517,0.143756993,0.115508462,-0.020456144,-0.001280251,0.085074473,0.020557122,0.05064862,0.101335598,0.090909091,0.081152596,0.110890298,-0.024140227,-0.096751261,0.096751261,0.05990423,0.044594959,0.058617577,0.110895999,-0.017641261,-0.034848485,0.022897262,0.062683655,0.079335106,0.000644017,-0.005999211,-0.003182455,0.046829291,0.038547776,0.095622492,0.080757847,-0.071122579,0.054553858,0.063735019,0.064107516,0.041505917,-0.033195307,0.013869936,0.046829291,0.072535423,0.031640373,-0.034971306,-0.027410122,0.007855695,0.057086993,0.046193383,-0.039183803,0.103865119,0.025302023,0.00657365,-0.081884859,0.047776843,0.047776843,-0.010613224,-0.016070609,0.164602421,-0.007127841,0.120786997,0.278515323,0.574979211,-0.020456144,-0.01010101,0.278515323,0.318653695,-0.021742937,-0.024140227,0.281178528,-0.012396694,0.402356902,0.188366989,0.271004328,-0.031352795,-0.014344137,-0.012396694,-0.01010101,1,0.164602421,-0.017641261,-0.020456144,0.426448935,-0.024140227,-0.020456144,0.188366989,0.372851096,-0.016070609,0.164602421,-0.014344137,0.318653695,0.164602421,0.155082674,0.261700363,-0.01010101,0.402356902,-0.014344137,0.222475899,0.126372372,0.278515323,-0.007127841,0.325068871,0.139214106,0.281178528,-0.01010101,0.246416,-0.020456144,0.188366989,0.139214106,0.426448935,0.110895999,0.126372372,0.571374783
